amount,frequency,geolocation,device_id,merchant_type,payment_method,is_fraud
21.39,10,FR,dev_6356,Restaurants,Debit Card,0
40.77,15,IN,dev_6012,Pharmacy,E-Wallet,0
13.23,7,FR,dev_6755,Restaurants,Debit Card,0
391.25,6,AU,dev_2789,Clothing,Credit Card,0
209.38,10,US,dev_8239,Clothing,Debit Card,0
62.11,2,SG,dev_6772,Pharmacy,Debit Card,0
147.63,16,CA,dev_1965,Fuel,E-Wallet,0
58.88,13,AU,dev_3595,Fuel,E-Wallet,0
78.17,5,US,dev_2537,Electronics,UPI,0
7.47,7,US,dev_3132,Pharmacy,E-Wallet,0
112.61,4,CA,dev_2817,Grocery,Debit Card,0
10.93,7,ZA,dev_5277,Pharmacy,Credit Card,0
139.93,1,SG,dev_4840,Electronics,E-Wallet,0
121.87,14,ZA,dev_3252,Fuel,UPI,0
98.68,11,ZA,dev_8717,Grocery,UPI,0
2.95,16,US,dev_8909,Pharmacy,Debit Card,0
28.89,0,BR,dev_9571,Electronics,E-Wallet,0
24.43,14,DE,dev_4983,Travel,E-Wallet,0
35.72,13,AU,dev_1150,Travel,UPI,0
7.34,19,IN,dev_8635,Grocery,E-Wallet,0
221.12,15,ZA,dev_1873,Clothing,Debit Card,0
64.56,8,FR,dev_9340,Grocery,Credit Card,0
29.17,0,IN,dev_2932,Electronics,Debit Card,0
40.46,16,GB,dev_6701,Restaurants,E-Wallet,0
47.42,12,BR,dev_4383,Travel,Debit Card,0
73.42,4,IN,dev_1273,Restaurants,Net Banking,0
58.0,9,CA,dev_6684,Travel,Net Banking,0
201.45,5,DE,dev_2630,Electronics,E-Wallet,0
54.97,18,SG,dev_6200,Travel,E-Wallet,0
387.86,12,CA,dev_8015,Grocery,Credit Card,0
152.53,0,ZA,dev_8473,Restaurants,Debit Card,0
18.71,19,BR,dev_4440,Fuel,Credit Card,0
213.42,14,BR,dev_3143,Restaurants,E-Wallet,0
9.9,13,ZA,dev_4065,Electronics,E-Wallet,0
136.06,7,DE,dev_4542,Fuel,UPI,0
38.32,9,US,dev_9382,Restaurants,Credit Card,0
168.28,8,IN,dev_2362,Pharmacy,E-Wallet,0
162.03,16,FR,dev_4806,Electronics,Net Banking,0
131.16,8,ZA,dev_4083,Pharmacy,UPI,0
124.86,2,FR,dev_1360,Clothing,Debit Card,0
29.07,10,IN,dev_2230,Grocery,UPI,0
6.75,11,DE,dev_1181,Travel,Debit Card,0
41.26,9,US,dev_9828,Pharmacy,Net Banking,0
15.25,16,SG,dev_6350,Travel,Debit Card,0
94.98,16,DE,dev_5003,Travel,Credit Card,0
33.98,10,FR,dev_8051,Clothing,Debit Card,0
297.09,3,BR,dev_5229,Grocery,Debit Card,0
81.95,6,BR,dev_1916,Restaurants,UPI,0
138.29,13,GB,dev_6755,Pharmacy,Net Banking,0
11.37,6,AU,dev_1593,Restaurants,Debit Card,0
158.45,7,CA,dev_8378,Grocery,Credit Card,0
204.86,0,CA,dev_4320,Fuel,UPI,0
53.41,3,ZA,dev_3598,Grocery,Net Banking,0
74.56,11,FR,dev_3499,Travel,Net Banking,0
115.79,2,CA,dev_9078,Restaurants,E-Wallet,0
15.37,12,CA,dev_9386,Grocery,Credit Card,0
55.86,19,DE,dev_5528,Restaurants,UPI,0
40.69,5,SG,dev_3435,Grocery,UPI,0
12.66,10,FR,dev_8668,Electronics,Credit Card,0
36.65,3,GB,dev_4682,Pharmacy,Net Banking,0
5.65,19,SG,dev_3336,Travel,Debit Card,0
2.09,15,GB,dev_3031,Grocery,Credit Card,0
11.62,6,FR,dev_1265,Clothing,UPI,0
264.0,10,US,dev_3356,Grocery,Credit Card,0
63.8,0,US,dev_8393,Electronics,Net Banking,0
270.09,6,CA,dev_5829,Clothing,E-Wallet,0
45.32,11,ZA,dev_1516,Clothing,E-Wallet,0
29.9,6,BR,dev_2584,Grocery,Debit Card,0
56.44,6,DE,dev_7581,Electronics,Debit Card,0
46.32,9,CA,dev_7462,Clothing,Net Banking,0
8.93,15,AU,dev_4831,Pharmacy,Debit Card,0
81.92,7,US,dev_4622,Travel,E-Wallet,0
19.47,8,CA,dev_7811,Fuel,Net Banking,0
77.32,8,BR,dev_2031,Travel,Net Banking,0
84.03,1,GB,dev_5238,Restaurants,Net Banking,0
13.19,12,GB,dev_4239,Restaurants,Credit Card,0
5.06,12,IN,dev_5161,Electronics,Debit Card,0
121.41,3,DE,dev_9081,Clothing,UPI,0
49.27,11,ZA,dev_4075,Travel,E-Wallet,1
4.79,16,GB,dev_6831,Travel,Debit Card,0
421.75,1,IN,dev_1673,Fuel,E-Wallet,0
4.76,12,US,dev_5896,Electronics,Debit Card,0
95.0,17,GB,dev_9921,Pharmacy,UPI,0
329.22,14,ZA,dev_1448,Clothing,E-Wallet,0
21.87,7,CA,dev_5480,Electronics,UPI,0
12.28,14,BR,dev_4445,Grocery,E-Wallet,0
10.35,0,AU,dev_6413,Travel,Credit Card,0
28.91,19,GB,dev_9533,Electronics,Credit Card,0
8.52,9,AU,dev_3624,Electronics,E-Wallet,0
94.25,11,AU,dev_3988,Fuel,E-Wallet,0
5.15,4,AU,dev_1336,Pharmacy,UPI,0
56.97,8,SG,dev_8592,Grocery,Net Banking,0
457.03,7,AU,dev_7435,Restaurants,E-Wallet,0
134.55,15,SG,dev_1976,Travel,Debit Card,0
76.41,13,BR,dev_7514,Fuel,Debit Card,0
29.25,12,AU,dev_9439,Pharmacy,Debit Card,0
78.23,12,IN,dev_4456,Pharmacy,Credit Card,0
59.9,4,AU,dev_7801,Electronics,UPI,0
44.42,15,FR,dev_3541,Travel,Credit Card,0
11.21,10,DE,dev_1794,Restaurants,Debit Card,0
174.15,4,IN,dev_4534,Pharmacy,E-Wallet,0
47.8,12,ZA,dev_8389,Electronics,Debit Card,0
17.32,10,GB,dev_4043,Pharmacy,E-Wallet,0
36.68,18,BR,dev_8868,Grocery,UPI,0
42.77,2,BR,dev_9879,Pharmacy,Net Banking,0
140.61,14,FR,dev_3269,Travel,E-Wallet,0
105.82,6,FR,dev_3934,Pharmacy,Credit Card,0
117.33,6,FR,dev_9958,Pharmacy,Debit Card,0
0.89,5,FR,dev_8261,Fuel,Debit Card,0
43.05,2,FR,dev_4295,Grocery,Debit Card,0
52.52,12,US,dev_4116,Restaurants,E-Wallet,1
1.55,6,CA,dev_5456,Restaurants,UPI,0
24.07,4,BR,dev_5605,Travel,E-Wallet,0
114.27,17,FR,dev_3048,Restaurants,Credit Card,0
11.8,7,GB,dev_6189,Clothing,Debit Card,0
61.31,16,US,dev_7040,Fuel,E-Wallet,0
19.39,19,IN,dev_5489,Travel,Debit Card,0
0.98,0,IN,dev_9358,Pharmacy,Credit Card,0
22.08,13,SG,dev_5237,Clothing,Net Banking,0
297.96,16,CA,dev_1699,Restaurants,Net Banking,0
129.37,9,IN,dev_8178,Pharmacy,Net Banking,0
256.67,11,FR,dev_8633,Travel,Debit Card,0
53.53,15,BR,dev_3497,Clothing,E-Wallet,0
9.3,13,SG,dev_2048,Restaurants,Debit Card,0
63.52,15,DE,dev_5965,Electronics,UPI,1
48.47,7,US,dev_1680,Electronics,E-Wallet,0
148.82,9,DE,dev_5668,Grocery,Credit Card,0
8.26,16,DE,dev_6977,Electronics,Net Banking,0
53.59,17,FR,dev_7794,Clothing,E-Wallet,0
13.01,19,DE,dev_3902,Fuel,E-Wallet,0
31.41,15,DE,dev_6933,Electronics,Net Banking,0
106.96,16,IN,dev_7453,Travel,Credit Card,0
51.7,15,ZA,dev_2045,Travel,Debit Card,0
37.71,18,SG,dev_9902,Travel,Debit Card,0
40.13,7,DE,dev_7797,Electronics,E-Wallet,0
49.21,5,CA,dev_2009,Pharmacy,Net Banking,0
122.98,5,GB,dev_2832,Electronics,UPI,0
178.11,8,SG,dev_9774,Grocery,Credit Card,0
248.68,3,CA,dev_2936,Fuel,Debit Card,0
123.68,11,GB,dev_7640,Pharmacy,Credit Card,0
30.31,11,DE,dev_5800,Fuel,Credit Card,0
93.21,16,ZA,dev_7400,Pharmacy,Credit Card,0
46.04,14,AU,dev_4554,Pharmacy,Net Banking,0
23.51,8,BR,dev_7783,Restaurants,Net Banking,0
147.04,6,CA,dev_5157,Grocery,Net Banking,0
3.13,9,DE,dev_8881,Clothing,E-Wallet,0
185.63,15,SG,dev_3436,Travel,Net Banking,1
49.51,11,IN,dev_3195,Electronics,E-Wallet,0
81.11,6,DE,dev_5462,Restaurants,Debit Card,0
86.15,17,AU,dev_3057,Restaurants,Debit Card,0
180.39,14,DE,dev_8815,Pharmacy,Debit Card,0
81.0,5,DE,dev_1982,Electronics,Debit Card,0
76.14,11,BR,dev_5385,Grocery,Debit Card,0
5.52,10,IN,dev_8947,Restaurants,Net Banking,0
58.45,19,CA,dev_6616,Fuel,UPI,0
13.02,2,FR,dev_5610,Grocery,Net Banking,0
106.98,1,FR,dev_1798,Electronics,UPI,0
57.43,5,SG,dev_8862,Pharmacy,Net Banking,0
91.21,4,ZA,dev_2444,Grocery,Debit Card,0
3.41,17,DE,dev_6562,Pharmacy,Credit Card,0
7.09,15,SG,dev_4553,Fuel,UPI,0
100.79,7,ZA,dev_7100,Travel,Credit Card,0
5.99,19,CA,dev_6943,Pharmacy,Debit Card,0
5.91,10,CA,dev_6609,Pharmacy,UPI,0
0.97,9,IN,dev_4172,Electronics,Credit Card,0
250.8,11,FR,dev_3416,Fuel,Net Banking,0
107.0,5,FR,dev_9457,Electronics,Debit Card,0
34.86,19,SG,dev_5126,Fuel,Net Banking,0
28.14,4,BR,dev_5164,Fuel,Net Banking,0
34.43,8,FR,dev_6690,Restaurants,Debit Card,0
119.21,15,BR,dev_7249,Restaurants,UPI,0
86.63,13,BR,dev_7331,Restaurants,E-Wallet,0
16.38,7,CA,dev_6581,Travel,E-Wallet,0
15.3,19,IN,dev_1072,Travel,Debit Card,0
8.29,18,SG,dev_5123,Fuel,E-Wallet,0
86.38,13,GB,dev_9720,Clothing,Credit Card,0
115.64,6,SG,dev_4461,Electronics,UPI,0
24.64,4,BR,dev_2026,Restaurants,Net Banking,0
1.69,17,ZA,dev_1058,Electronics,Net Banking,0
6.86,1,ZA,dev_5905,Pharmacy,Debit Card,0
275.01,10,IN,dev_5541,Fuel,Net Banking,0
28.02,7,CA,dev_4475,Grocery,Credit Card,0
117.3,0,CA,dev_5998,Fuel,Credit Card,0
78.39,11,BR,dev_6397,Travel,Debit Card,0
38.49,1,BR,dev_1039,Clothing,Net Banking,0
18.42,17,AU,dev_9008,Grocery,E-Wallet,0
10.35,6,AU,dev_5865,Electronics,E-Wallet,0
76.36,16,BR,dev_8092,Travel,UPI,0
119.2,13,FR,dev_2901,Restaurants,Debit Card,0
82.6,6,SG,dev_7608,Grocery,UPI,0
60.45,2,FR,dev_7204,Travel,E-Wallet,0
3.43,5,CA,dev_3104,Electronics,E-Wallet,0
276.59,19,GB,dev_9619,Fuel,E-Wallet,0
128.24,1,SG,dev_7457,Electronics,UPI,0
27.72,16,FR,dev_4084,Grocery,Debit Card,0
312.84,11,FR,dev_6536,Grocery,Credit Card,0
73.68,11,US,dev_8629,Fuel,Credit Card,0
69.86,16,SG,dev_5058,Grocery,E-Wallet,0
110.29,9,GB,dev_5512,Clothing,Debit Card,0
133.61,2,IN,dev_6309,Restaurants,Debit Card,0
85.48,19,IN,dev_5752,Travel,Net Banking,0
10.97,17,FR,dev_2697,Fuel,Net Banking,0
33.03,12,BR,dev_9508,Electronics,UPI,0
210.58,11,GB,dev_5584,Electronics,Net Banking,0
20.35,16,GB,dev_4500,Restaurants,UPI,0
37.24,3,CA,dev_6410,Grocery,Credit Card,0
45.26,9,ZA,dev_5834,Grocery,E-Wallet,0
46.3,10,US,dev_1567,Electronics,Debit Card,0
75.93,5,CA,dev_9527,Restaurants,Credit Card,0
229.28,5,GB,dev_8276,Electronics,Credit Card,0
22.03,8,DE,dev_9759,Grocery,UPI,0
10.36,14,BR,dev_1486,Fuel,E-Wallet,0
17.6,1,GB,dev_7811,Travel,UPI,0
174.38,3,US,dev_5682,Grocery,Credit Card,0
83.03,4,GB,dev_6847,Fuel,Debit Card,0
26.94,16,SG,dev_2784,Travel,Net Banking,0
135.4,7,SG,dev_2495,Pharmacy,UPI,0
158.08,7,AU,dev_5178,Clothing,Credit Card,0
149.93,11,US,dev_2360,Restaurants,Net Banking,0
200.99,7,FR,dev_4810,Fuel,Net Banking,0
23.25,18,ZA,dev_6462,Clothing,Credit Card,0
112.53,2,FR,dev_7812,Grocery,E-Wallet,0
49.37,17,ZA,dev_2704,Pharmacy,Credit Card,0
147.61,18,ZA,dev_9412,Restaurants,Debit Card,0
104.3,18,ZA,dev_4756,Fuel,Net Banking,0
119.85,14,IN,dev_9570,Pharmacy,Debit Card,0
85.41,5,ZA,dev_7248,Grocery,UPI,0
15.63,15,GB,dev_7385,Restaurants,Net Banking,0
63.0,7,DE,dev_5896,Restaurants,E-Wallet,0
334.23,15,US,dev_5723,Grocery,Credit Card,0
221.66,17,DE,dev_8273,Grocery,UPI,0
3.53,19,AU,dev_5443,Pharmacy,Debit Card,0
14.41,15,GB,dev_6107,Pharmacy,UPI,0
11.3,10,ZA,dev_6137,Fuel,E-Wallet,0
103.56,6,IN,dev_3812,Restaurants,Credit Card,0
136.21,16,CA,dev_1882,Fuel,UPI,0
19.21,16,FR,dev_9688,Pharmacy,Debit Card,0
56.39,11,SG,dev_1779,Restaurants,UPI,0
146.96,12,US,dev_6755,Fuel,Credit Card,0
105.58,9,DE,dev_7227,Grocery,UPI,0
62.51,6,GB,dev_4466,Grocery,Debit Card,0
71.4,13,CA,dev_1901,Electronics,Credit Card,0
56.8,0,BR,dev_2363,Pharmacy,E-Wallet,0
28.25,16,BR,dev_1639,Fuel,E-Wallet,0
66.6,3,SG,dev_5748,Electronics,Net Banking,0
93.41,4,BR,dev_5404,Electronics,UPI,0
165.29,19,FR,dev_2149,Clothing,Debit Card,0
80.91,6,AU,dev_8765,Restaurants,UPI,0
114.54,9,BR,dev_4788,Travel,Credit Card,0
13.96,16,SG,dev_8942,Clothing,Net Banking,0
49.53,6,AU,dev_1145,Pharmacy,Debit Card,0
0.75,0,FR,dev_6144,Restaurants,UPI,0
22.66,6,SG,dev_8340,Travel,Debit Card,0
103.71,10,BR,dev_5922,Electronics,Credit Card,0
384.39,8,ZA,dev_9036,Travel,Net Banking,0
8.36,11,US,dev_3033,Grocery,Debit Card,0
41.07,2,BR,dev_3742,Pharmacy,Credit Card,0
128.78,3,SG,dev_3990,Grocery,E-Wallet,0
18.26,3,US,dev_6421,Fuel,Debit Card,0
64.79,12,US,dev_4821,Restaurants,Net Banking,0
105.66,18,AU,dev_2879,Clothing,Debit Card,0
76.57,9,FR,dev_6674,Pharmacy,Debit Card,0
16.66,4,BR,dev_7088,Electronics,Credit Card,0
35.13,6,CA,dev_6366,Pharmacy,UPI,0
122.52,15,ZA,dev_1362,Restaurants,UPI,0
64.64,0,FR,dev_4579,Electronics,Debit Card,1
0.42,11,CA,dev_7301,Grocery,Net Banking,0
114.5,1,CA,dev_7023,Pharmacy,Net Banking,0
2.88,6,DE,dev_7122,Clothing,Credit Card,0
109.55,10,AU,dev_8094,Clothing,Debit Card,0
18.1,12,IN,dev_4810,Grocery,Debit Card,0
253.75,1,GB,dev_1312,Travel,UPI,0
36.7,6,GB,dev_9621,Clothing,Credit Card,0
31.67,14,AU,dev_8185,Travel,E-Wallet,0
12.9,10,AU,dev_7331,Electronics,Net Banking,0
29.18,1,CA,dev_4471,Clothing,Net Banking,0
167.42,6,AU,dev_5989,Fuel,Debit Card,0
448.7,3,CA,dev_8495,Grocery,Credit Card,0
36.75,10,FR,dev_8543,Pharmacy,E-Wallet,0
47.63,1,IN,dev_2173,Travel,Net Banking,0
102.43,15,DE,dev_2661,Fuel,Credit Card,0
173.86,6,CA,dev_3597,Electronics,E-Wallet,0
71.92,12,AU,dev_8562,Electronics,Debit Card,0
39.74,4,US,dev_6739,Clothing,UPI,0
42.57,16,BR,dev_2062,Clothing,Net Banking,0
95.16,11,GB,dev_9386,Fuel,Net Banking,0
0.26,18,IN,dev_6648,Restaurants,E-Wallet,0
77.32,6,BR,dev_6142,Restaurants,UPI,0
35.14,5,SG,dev_4274,Clothing,Credit Card,0
126.47,7,AU,dev_1357,Restaurants,Debit Card,0
7.81,12,CA,dev_3099,Grocery,Credit Card,0
70.98,4,DE,dev_8060,Fuel,E-Wallet,0
52.46,1,US,dev_2071,Grocery,Net Banking,0
82.25,8,DE,dev_4759,Restaurants,Net Banking,0
5.36,10,BR,dev_9731,Clothing,Credit Card,0
69.4,5,US,dev_1140,Grocery,Debit Card,0
65.95,6,ZA,dev_1738,Electronics,E-Wallet,0
65.8,6,GB,dev_2216,Pharmacy,Debit Card,0
74.0,18,AU,dev_9147,Clothing,E-Wallet,0
90.28,5,SG,dev_1948,Fuel,Debit Card,0
130.78,10,BR,dev_8417,Travel,Credit Card,0
25.16,10,CA,dev_7370,Travel,UPI,0
139.46,6,GB,dev_7733,Clothing,E-Wallet,0
55.17,1,SG,dev_2272,Restaurants,Credit Card,0
6.42,18,DE,dev_7879,Grocery,Net Banking,0
4.83,3,GB,dev_4385,Grocery,Net Banking,0
32.55,5,SG,dev_1721,Clothing,Debit Card,0
122.93,16,SG,dev_3048,Electronics,Net Banking,0
98.39,4,DE,dev_8152,Fuel,UPI,0
124.33,6,SG,dev_5969,Restaurants,E-Wallet,1
58.26,8,IN,dev_4524,Electronics,Debit Card,0
46.41,0,US,dev_4445,Clothing,E-Wallet,0
12.76,0,IN,dev_6016,Clothing,E-Wallet,0
31.82,18,DE,dev_6773,Electronics,Credit Card,0
45.54,5,FR,dev_7700,Travel,Net Banking,0
7.42,17,GB,dev_3250,Clothing,E-Wallet,0
19.94,9,ZA,dev_5611,Fuel,UPI,0
72.95,10,CA,dev_5810,Pharmacy,UPI,0
106.44,0,CA,dev_2615,Restaurants,Net Banking,0
512.44,0,BR,dev_7258,Electronics,Net Banking,0
216.38,12,BR,dev_2496,Travel,Debit Card,0
82.3,4,DE,dev_5158,Electronics,Debit Card,0
43.75,19,BR,dev_5925,Travel,Debit Card,0
80.89,0,CA,dev_8856,Travel,Net Banking,0
123.21,19,IN,dev_8151,Fuel,E-Wallet,0
10.08,2,ZA,dev_7030,Restaurants,Credit Card,0
42.2,17,CA,dev_9647,Clothing,Debit Card,0
146.51,8,IN,dev_8906,Travel,Credit Card,0
38.74,13,FR,dev_9199,Clothing,UPI,0
67.87,16,DE,dev_5846,Restaurants,Net Banking,0
70.89,13,AU,dev_3408,Clothing,UPI,0
16.31,3,FR,dev_9087,Fuel,Debit Card,0
35.98,4,FR,dev_6396,Fuel,E-Wallet,0
32.58,16,CA,dev_9755,Grocery,Debit Card,0
2.12,1,DE,dev_5645,Fuel,Credit Card,0
1.96,4,US,dev_4391,Travel,Debit Card,0
142.56,3,SG,dev_8344,Restaurants,E-Wallet,0
25.51,3,FR,dev_3831,Fuel,E-Wallet,0
58.4,5,BR,dev_8298,Electronics,Net Banking,0
28.39,19,IN,dev_9064,Restaurants,Net Banking,0
225.98,12,US,dev_5837,Travel,E-Wallet,0
24.01,4,DE,dev_9401,Restaurants,E-Wallet,0
44.92,6,AU,dev_5593,Fuel,Credit Card,0
164.92,19,ZA,dev_3083,Electronics,Debit Card,0
147.58,0,US,dev_7225,Grocery,Net Banking,0
16.47,13,AU,dev_9914,Travel,Credit Card,0
129.82,3,CA,dev_5952,Pharmacy,Debit Card,0
49.03,16,GB,dev_6328,Travel,Net Banking,0
52.77,13,SG,dev_2554,Restaurants,Credit Card,0
11.46,15,CA,dev_8010,Pharmacy,UPI,0
6.72,13,DE,dev_3551,Pharmacy,UPI,0
104.14,15,GB,dev_8298,Clothing,Net Banking,0
54.89,19,AU,dev_3496,Pharmacy,Credit Card,0
45.94,7,GB,dev_6287,Clothing,Debit Card,0
104.6,2,ZA,dev_3800,Pharmacy,Debit Card,0
116.03,18,BR,dev_4971,Electronics,Credit Card,0
13.84,0,BR,dev_4813,Grocery,UPI,0
75.37,1,CA,dev_9595,Grocery,Credit Card,0
11.63,14,CA,dev_7491,Pharmacy,UPI,0
111.34,9,DE,dev_1801,Restaurants,UPI,0
85.59,17,DE,dev_5083,Restaurants,Debit Card,0
251.01,13,IN,dev_4814,Clothing,Net Banking,0
5.72,16,ZA,dev_1339,Fuel,E-Wallet,0
4.7,12,DE,dev_2644,Grocery,Credit Card,0
26.52,0,FR,dev_2387,Fuel,UPI,0
24.27,4,ZA,dev_9823,Grocery,Credit Card,0
22.69,12,IN,dev_1014,Fuel,Net Banking,0
189.37,13,BR,dev_4507,Fuel,Net Banking,1
22.97,2,US,dev_5515,Grocery,E-Wallet,0
25.39,14,IN,dev_6541,Electronics,E-Wallet,0
113.97,18,IN,dev_1768,Electronics,UPI,0
47.79,16,CA,dev_8757,Restaurants,E-Wallet,0
119.94,2,SG,dev_2985,Fuel,UPI,0
5.41,15,GB,dev_1691,Fuel,Debit Card,0
53.49,13,BR,dev_2405,Fuel,UPI,0
2.74,11,AU,dev_2688,Fuel,E-Wallet,0
5.18,11,AU,dev_6441,Fuel,Credit Card,0
189.53,10,DE,dev_4951,Clothing,E-Wallet,0
12.0,16,BR,dev_4239,Travel,Net Banking,0
60.81,7,FR,dev_7050,Fuel,E-Wallet,0
42.36,16,DE,dev_1488,Clothing,Debit Card,0
34.14,19,DE,dev_9288,Electronics,UPI,0
184.07,10,IN,dev_9870,Fuel,Net Banking,0
1.77,1,BR,dev_3621,Electronics,UPI,0
87.2,9,GB,dev_2080,Restaurants,UPI,0
264.6,9,DE,dev_4692,Travel,E-Wallet,0
65.71,10,SG,dev_2692,Grocery,Credit Card,0
220.94,5,ZA,dev_4796,Travel,Net Banking,0
4.29,3,FR,dev_1349,Fuel,Debit Card,0
43.41,11,FR,dev_1646,Fuel,Debit Card,0
24.11,10,DE,dev_5472,Travel,Credit Card,0
104.99,12,SG,dev_9516,Travel,Credit Card,0
318.33,4,ZA,dev_5421,Restaurants,E-Wallet,0
23.71,5,US,dev_7202,Pharmacy,Debit Card,0
84.95,0,CA,dev_5728,Electronics,Net Banking,0
17.66,5,CA,dev_7073,Grocery,Credit Card,0
66.65,17,CA,dev_2598,Pharmacy,Credit Card,0
49.88,8,IN,dev_9629,Travel,Credit Card,0
286.06,14,FR,dev_9959,Grocery,Net Banking,0
75.03,7,AU,dev_8670,Travel,Debit Card,0
34.4,18,AU,dev_3548,Electronics,Net Banking,0
9.69,15,IN,dev_3474,Grocery,Net Banking,0
13.12,5,DE,dev_7283,Pharmacy,E-Wallet,0
20.42,5,BR,dev_5842,Clothing,Credit Card,0
23.12,2,BR,dev_9756,Electronics,Debit Card,0
152.1,9,CA,dev_2667,Pharmacy,E-Wallet,0
65.9,0,BR,dev_7611,Grocery,E-Wallet,0
59.28,13,DE,dev_1099,Travel,UPI,0
9.75,3,US,dev_6890,Pharmacy,Credit Card,0
157.37,11,IN,dev_8130,Travel,Debit Card,0
102.65,5,US,dev_2120,Electronics,Debit Card,0
5.61,10,FR,dev_2984,Electronics,Debit Card,0
98.43,11,BR,dev_8960,Pharmacy,Credit Card,0
62.74,9,ZA,dev_8023,Travel,Debit Card,0
6.82,17,CA,dev_9971,Grocery,Net Banking,0
49.04,6,IN,dev_9726,Pharmacy,Net Banking,0
53.04,6,CA,dev_2255,Clothing,Credit Card,0
14.5,10,BR,dev_1466,Restaurants,Debit Card,0
233.06,3,GB,dev_7581,Electronics,UPI,0
151.76,19,BR,dev_3456,Travel,UPI,0
88.46,0,IN,dev_8945,Grocery,UPI,0
49.64,12,AU,dev_1725,Electronics,Net Banking,0
42.45,17,IN,dev_7230,Grocery,UPI,0
84.21,8,SG,dev_3175,Electronics,Debit Card,0
63.07,8,ZA,dev_5518,Travel,Debit Card,0
5.14,8,BR,dev_9198,Grocery,UPI,0
57.48,9,SG,dev_6089,Travel,E-Wallet,0
131.36,1,AU,dev_4600,Grocery,UPI,0
49.18,5,DE,dev_6764,Electronics,E-Wallet,0
4.27,14,DE,dev_5942,Restaurants,Credit Card,0
123.45,2,ZA,dev_5643,Restaurants,Credit Card,0
17.99,10,FR,dev_3912,Pharmacy,Debit Card,0
23.94,5,ZA,dev_6062,Clothing,Net Banking,0
14.4,2,ZA,dev_6487,Clothing,Debit Card,0
32.06,10,ZA,dev_6472,Pharmacy,Debit Card,0
113.09,14,ZA,dev_1628,Pharmacy,Net Banking,0
58.62,12,ZA,dev_5649,Fuel,Debit Card,0
18.34,19,US,dev_3628,Travel,Net Banking,0
168.19,9,AU,dev_3675,Grocery,Debit Card,0
169.34,5,IN,dev_7569,Clothing,Credit Card,0
163.57,14,BR,dev_2617,Electronics,E-Wallet,0
21.83,17,SG,dev_7740,Pharmacy,Debit Card,0
48.01,17,ZA,dev_9395,Restaurants,E-Wallet,0
335.92,6,FR,dev_5626,Grocery,UPI,0
118.28,14,CA,dev_8740,Fuel,Debit Card,0
2.2,17,BR,dev_2918,Restaurants,Credit Card,0
5.39,17,CA,dev_6404,Pharmacy,Net Banking,0
49.88,19,SG,dev_3571,Grocery,Credit Card,0
191.95,8,SG,dev_1884,Pharmacy,E-Wallet,0
61.9,1,BR,dev_9304,Clothing,Net Banking,0
55.1,7,FR,dev_2372,Clothing,Credit Card,0
8.92,19,US,dev_9955,Travel,Credit Card,0
85.55,1,DE,dev_6205,Fuel,Credit Card,0
138.12,10,SG,dev_5396,Grocery,Net Banking,0
38.3,6,FR,dev_6334,Fuel,Credit Card,0
119.55,5,SG,dev_5177,Electronics,Credit Card,0
267.01,9,GB,dev_8121,Fuel,E-Wallet,0
18.23,4,DE,dev_5367,Pharmacy,Credit Card,0
59.27,10,SG,dev_6024,Pharmacy,Credit Card,0
27.08,0,FR,dev_5710,Clothing,UPI,0
125.95,1,SG,dev_1375,Travel,Net Banking,1
68.94,0,CA,dev_7352,Pharmacy,UPI,0
80.54,18,BR,dev_8542,Clothing,E-Wallet,0
127.93,1,BR,dev_5296,Restaurants,UPI,0
40.33,19,SG,dev_9918,Clothing,Debit Card,0
197.29,3,FR,dev_7214,Grocery,Net Banking,0
60.92,11,CA,dev_8396,Travel,Credit Card,1
13.75,19,US,dev_9299,Pharmacy,UPI,0
95.23,17,US,dev_1146,Grocery,UPI,0
126.1,0,CA,dev_9058,Electronics,Credit Card,0
30.47,0,IN,dev_3837,Electronics,Credit Card,0
155.69,13,FR,dev_8847,Clothing,E-Wallet,0
189.28,3,US,dev_4686,Travel,UPI,0
25.94,4,IN,dev_5382,Fuel,UPI,0
328.46,10,FR,dev_2587,Travel,Debit Card,0
12.13,12,CA,dev_7204,Travel,Debit Card,0
18.05,15,ZA,dev_6582,Travel,UPI,0
16.29,12,IN,dev_3507,Clothing,Debit Card,0
179.54,1,IN,dev_8904,Grocery,UPI,0
84.97,15,SG,dev_4418,Clothing,Net Banking,0
13.2,5,AU,dev_6357,Fuel,E-Wallet,0
46.43,13,AU,dev_1010,Grocery,Debit Card,0
76.42,0,FR,dev_5081,Fuel,UPI,0
6.97,16,SG,dev_3692,Restaurants,Debit Card,0
171.25,10,BR,dev_6138,Restaurants,E-Wallet,1
130.21,18,DE,dev_7997,Pharmacy,Net Banking,0
56.29,2,ZA,dev_8956,Pharmacy,Credit Card,0
273.21,10,DE,dev_4617,Grocery,Credit Card,0
43.27,4,IN,dev_1535,Clothing,Debit Card,0
331.37,16,GB,dev_4332,Fuel,UPI,0
88.19,6,US,dev_6865,Fuel,E-Wallet,0
80.56,9,US,dev_2856,Pharmacy,Net Banking,0
14.52,10,SG,dev_5637,Pharmacy,Net Banking,0
170.92,2,AU,dev_7292,Electronics,Net Banking,0
44.62,19,GB,dev_4057,Fuel,Credit Card,0
14.16,9,SG,dev_5083,Clothing,E-Wallet,0
